고유번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,경도,위도,데이터기준일자
378074,울산광역시 중구,,울산광역시 중구 다운동 800,기타,1,130,공원내부,30,2020-04,052-290-4080,129.265437,35.56350958,2020-03-19
378073,울산광역시 중구,,울산광역시 중구 다운동 991,생활방범,2,200,360°,30,2020-08,052-290-4080,129.2647236,35.57985786,2020-03-19
378072,울산광역시 중구,,울산광역시 중구 다운동 543-1,생활방범,1,200,56°,30,2020-06,052-290-4080,129.2691315,35.56136163,2020-03-19
378071,울산광역시 중구,,울산광역시 중구 다운동 311,생활방범,1,200,360°,30,2020-06,052-290-4080,129.266574,35.57056392,2020-03-19
378070,울산광역시 중구,,울산광역시 중구 다운동 969-4,생활방범,1,130,53°,30,2020-11,052-290-4080,129.2662888,35.57066606,2020-03-19
378069,울산광역시 중구,,울산광역시 중구 다운동 312,생활방범,1,130,53°,30,,052-290-4080,129.2667174,35.57056241,2020-03-19
378068,울산광역시 중구,,울산광역시 중구 다운동 311,생활방범,1,200,70°,30,,052-290-4080,129.266574,35.57056392,2020-03-19
378067,울산광역시 중구,,울산광역시 중구 다운동 311,생활방범,1,200,70°,30,,052-290-4080,129.266574,35.57056392,2020-03-19
378066,울산광역시 중구,,울산광역시 중구 복산동 183-10,어린이보호,1,200,360°,30,2020-08,052-290-4080,129.3338341,35.5679449,2020-03-19
378065,울산광역시 중구,,울산광역시 중구 우정동 92-5,생활방범,5,200,360°,30,2020-06,052-290-4080,129.3135318,35.55413472,2020-03-19
378064,울산광역시 중구,,울산광역시 중구 우정동 285-19,생활방범,2,200,360°,30,2020-12,052-290-4080,129.3094752,35.55426902,2020-03-19
378063,울산광역시 중구,,울산광역시 중구 우정동 212-1,생활방범,1,200,56°,30,2020-12,052-290-4080,129.3105616,35.55393274,2020-03-19
378062,울산광역시 중구,,울산광역시 중구 우정동 283-15,생활방범,2,200,360°,30,2020-06,052-290-4080,129.3107359,35.55515662,2020-03-19
378061,울산광역시 중구,,울산광역시 중구 우정동 53,생활방범,2,200,360°,30,2020-11,052-290-4080,129.3157905,35.55534485,2020-03-19
378060,울산광역시 중구,,울산광역시 중구 우정동 276-78,생활방범,1,130,54°,30,2020-03,052-290-4080,129.314737,35.55431985,2020-03-19
378059,울산광역시 중구,,울산광역시 중구 우정동 282-18,생활방범,5,200,360°,30,2020-12,052-290-4080,129.3123949,35.554762,2020-03-19
378058,울산광역시 중구,,울산광역시 중구 우정동 284-22,생활방범,1,200,56°,30,2020-07,052-290-4080,129.3099154,35.55488614,2020-03-19
378057,울산광역시 중구,,울산광역시 중구 우정동 81-1,생활방범,1,130,54°,30,2020-06,052-290-4080,129.3151013,35.5550189,2020-03-19
378056,울산광역시 중구,,울산광역시 중구 태화동 636,기타,1,130,공원내부,30,2020-11,052-290-4080,129.2964176,35.54749724,2020-03-19
378055,울산광역시 중구,,울산광역시 중구 태화동 636,기타,1,200,공원내부,30,2020-11,052-290-4080,129.2964176,35.54749724,2020-03-19
378054,울산광역시 중구,,울산광역시 중구 태화동 636,기타,1,130,공원내부,30,2020-11,052-290-4080,129.2964176,35.54749724,2020-03-19
378053,울산광역시 중구,,울산광역시 중구 태화동 636,기타,1,200,공원내부,30,2020-11,052-290-4080,129.2964176,35.54749724,2020-03-19
378052,울산광역시 중구,,울산광역시 중구 태화동 636,기타,1,200,공원내부,30,2020-11,052-290-4080,129.2964176,35.54749724,2020-03-19
378051,울산광역시 중구,,울산광역시 중구 태화동 636,기타,1,200,공원내부,30,2020-11,052-290-4080,129.2964176,35.54749724,2020-03-19
378050,울산광역시 중구,,울산광역시 중구 태화동 636,기타,1,130,공원내부,30,2020-11,052-290-4080,129.2964176,35.54749724,2020-03-19
378049,울산광역시 중구,,울산광역시 중구 태화동 636,기타,1,130,공원내부,30,2020-11,052-290-4080,129.2964176,35.54749724,2020-03-19
378048,울산광역시 중구,,울산광역시 중구 태화동 636,기타,1,130,공원내부,30,2020-11,052-290-4080,129.2964176,35.54749724,2020-03-19
378047,울산광역시 중구,,울산광역시 중구 북정동 122-3,생활방범,5,200,360°,30,2020-12,052-290-4080,129.3207342,35.56086983,2020-03-19
378046,울산광역시 중구,,울산광역시 중구 북정동 80-35,생활방범,2,200,360°,30,2020-10,052-290-4080,129.3212344,35.55908877,2020-03-19
378045,울산광역시 중구,,울산광역시 중구 복산동 361-31,생활방범,2,200,360°,30,2020-06,052-290-4080,129.3296928,35.56366444,2020-03-19
378044,울산광역시 중구,,울산광역시 중구 복산동 84-13,생활방범,1,130,54°,30,2020-06,052-290-4080,129.3320672,35.56316952,2020-03-19
378043,울산광역시 중구,,울산광역시 중구 복산동 389-7,생활방범,1,130,54°,30,2020-04,052-290-4080,129.3305262,35.56269985,2020-03-19
378042,울산광역시 중구,,울산광역시 중구 복산동 188-14,생활방범,1,130,54°,30,2020-04,052-290-4080,129.3301694,35.56580428,2020-03-19
378041,울산광역시 중구,,울산광역시 중구 복산동 211-7,생활방범,1,130,54°,30,2020-03,052-290-4080,129.3314474,35.56504207,2020-03-19
378040,울산광역시 중구,,울산광역시 중구 복산동 192-8,생활방범,1,130,54°,30,2020-06,052-290-4080,129.3339581,35.56611388,2020-03-19
378039,울산광역시 중구,,울산광역시 중구 복산동 259-5,어린이보호,1,200,57°,30,2020-06,052-290-4080,129.3296594,35.56564768,2020-03-19
378038,울산광역시 중구,,울산광역시 중구 복산동 190-9,생활방범,1,200,56°,30,2020-06,052-290-4080,129.332542,35.56719309,2020-03-19
378037,울산광역시 중구,,울산광역시 중구 복산동 205-1,기타,4,200,공원내부,30,2020-10,052-290-4080,129.3319378,35.56601006,2020-03-19
378036,울산광역시 중구,,울산광역시 중구 복산동 205-11,생활방범,3,200,360°,30,2020-10,052-290-4080,129.3322235,35.56594381,2020-03-19
378035,울산광역시 중구,,울산광역시 중구 복산동 193-1,생활방범,1,130,54°,30,2020-03,052-290-4080,129.3329083,35.56533235,2020-03-19
378034,울산광역시 중구,,울산광역시 중구 복산동 186-1,생활방범,4,200,360°,30,2020-12,052-290-4080,129.3301268,35.56722881,2020-03-19
378033,울산광역시 중구,,울산광역시 중구 동동 829,생활방범,4,200,360°,30,2020-12,052-290-4080,129.349725,35.57917836,2020-03-19
378032,울산광역시 중구,,울산광역시 중구 동동 394,기타,2,200,공원내부,30,2020-07,052-290-4080,129.3498725,35.5738049,2020-03-19
378031,울산광역시 중구,,울산광역시 중구 동동 65-57,생활방범,1,130,54°,30,2020-06,052-290-4080,129.3467563,35.577445,2020-03-19
378030,울산광역시 중구,,울산광역시 중구 서동 39-3,생활방범,3,200,360°,30,2020-11,052-290-4080,129.3465908,35.58205249,2020-03-19
378029,울산광역시 중구,,울산광역시 중구 서동 39-1,어린이보호,1,130,54°,30,2020-08,052-290-4080,129.3465517,35.58235036,2020-03-19
378028,울산광역시 중구,,울산광역시 중구 서동 45-8,어린이보호,1,130,54°,30,2020-06,052-290-4080,129.3461228,35.58112037,2020-03-19
378027,울산광역시 중구,,울산광역시 중구 서동 44-6,어린이보호,1,200,63˚,30,2020-06,052-290-4080,129.3447988,35.58111714,2020-03-19
378026,울산광역시 중구,,울산광역시 중구 서동 40,어린이보호,5,200,360°,30,2020-06,052-290-4080,129.345546,35.58225345,2020-03-19
378025,울산광역시 중구,,울산광역시 중구 서동 35-16,어린이보호,2,200,360°,30,2020-08,052-290-4080,129.3448786,35.58258537,2020-03-19
378024,울산광역시 중구,,울산광역시 중구 남외동 964,생활방범,1,200,81°,30,2020-10,052-290-4080,129.3524343,35.56673698,2020-03-19
378023,울산광역시 중구,,울산광역시 중구 남외동 964,생활방범,2,200,360°,30,2020-11,052-290-4080,129.3524343,35.56673698,2020-03-19
378022,울산광역시 중구,,울산광역시 중구 남외동 964,생활방범,2,200,360°,30,2020-12,052-290-4080,129.3524343,35.56673698,2020-03-19
378021,울산광역시 중구,,울산광역시 중구 교동 289-1,생활방범,1,130,54°,30,2020-12,052-290-4080,129.3193148,35.5577218,2020-03-19
378020,울산광역시 중구,,울산광역시 중구 교동 276-1,어린이보호,2,200,360°,30,2020-06,052-290-4080,129.3186063,35.55823429,2020-03-19
378019,울산광역시 중구,,울산광역시 중구 우정동 268-29,생활방범,5,200,360°,30,2020-06,052-290-4080,129.3152324,35.55696429,2020-03-19
378018,울산광역시 중구,,울산광역시 중구 우정동 268-12,생활방범,1,200,56°,30,2020-06,052-290-4080,129.3158985,35.55722741,2020-03-19
378017,울산광역시 중구,,울산광역시 중구 교동 368-2,어린이보호,1,200,360°,30,2020-08,052-290-4080,129.3171633,35.55768226,2020-03-19
378016,울산광역시 중구,,울산광역시 중구 태화동 736-13,어린이보호,1,130,54°,30,2020-06,052-290-4080,129.2883291,35.5520275,2020-03-19
378015,울산광역시 중구,,울산광역시 중구 태화동 939-25,생활방범,1,130,54°,30,2020-06,052-290-4080,129.2816782,35.55684837,2020-03-19
378014,울산광역시 중구,,울산광역시 중구 태화동 818-12,생활방범,1,130,54°,30,2020-06,052-290-4080,129.2878337,35.55483587,2020-03-19
378013,울산광역시 중구,,울산광역시 중구 태화동 819-1,생활방범,2,200,360°,30,2020-06,052-290-4080,129.2866728,35.55535302,2020-03-19
378012,울산광역시 중구,,울산광역시 중구 태화동 794-1,생활방범,3,200,360°,30,2020-11,052-290-4080,129.2919808,35.55415153,2020-03-19
378011,울산광역시 중구,,울산광역시 중구 태화동 798-11,생활방범,3,200,360°,30,2020-12,052-290-4080,129.2888067,35.5536087,2020-03-19
378010,울산광역시 중구,,울산광역시 중구 태화동 815-10,생활방범,5,200,360°,30,2020-06,052-290-4080,129.287692,35.55356654,2020-03-19
378009,울산광역시 중구,,울산광역시 중구 반구동 677,기타,3,200,공원내부,30,2020-06,052-290-4080,129.3476338,35.55608332,2020-03-19
378008,울산광역시 중구,,울산광역시 중구 반구동 342-2,기타,2,200,공원내부,30,2020-06,052-290-4080,129.348551,35.55421637,2020-03-19
378007,울산광역시 중구,,울산광역시 중구 반구동 348-2,기타,2,130,공원내부,30,2020-03,052-290-4080,129.348487,35.55368531,2020-03-19
378006,울산광역시 중구,,울산광역시 중구 반구동 38-3,기타,1,200,공원내부,30,2020-06,052-290-4080,129.3418748,35.56391687,2020-03-19
378005,울산광역시 중구,,울산광역시 중구 반구동 390,어린이보호,1,200,63˚,30,2020-06,052-290-4080,129.3483157,35.55267777,2020-03-19
378004,울산광역시 중구,,울산광역시 중구 반구동 50,생활방범,1,130,54°,30,2020-04,052-290-4080,129.3382641,35.56436263,2020-03-19
378003,울산광역시 중구,,울산광역시 중구 반구동 784-7,생활방범,1,200,360°,30,2020-02,052-290-4080,129.3456229,35.55191474,2020-03-19
378002,울산광역시 중구,,울산광역시 중구 반구동 792-2,기타,2,200,공원내부,30,2020-06,052-290-4080,129.3461023,35.55156689,2020-03-19
378001,울산광역시 중구,,울산광역시 중구 반구동 799,생활방범,2,200,360°,30,2020-04,052-290-4080,129.3413052,35.55820894,2020-03-19
378000,울산광역시 중구,,울산광역시 중구 반구동 845-1,어린이보호,1,130,54°,30,2020-06,052-290-4080,129.3494675,35.55230435,2020-03-19
377999,울산광역시 중구,,울산광역시 중구 반구동 923-1,생활방범,1,200,56°,30,2020-10,052-290-4080,129.3495336,35.55887411,2020-03-19
377998,울산광역시 중구,,울산광역시 중구 반구동 594-1,생활방범,5,200,360°,30,2020-12,052-290-4080,129.3450172,35.55460739,2020-03-19
377997,울산광역시 중구,,울산광역시 중구 반구동 611-1,생활방범,4,200,360°,30,2020-06,052-290-4080,129.3445609,35.55568504,2020-03-19
377996,울산광역시 중구,,울산광역시 중구 반구동 296,생활방범,2,200,360°,30,2020-10,052-290-4080,129.3484746,35.5568941,2020-03-19
377995,울산광역시 중구,,울산광역시 중구 반구동 693-3,생활방범,1,200,360°,30,2020-06,052-290-4080,129.3477274,35.55706469,2020-03-19
377994,울산광역시 중구,,울산광역시 중구 반구동 453-39,생활방범,1,130,54°,30,2020-06,052-290-4080,129.3441928,35.55807761,2020-03-19
377993,울산광역시 중구,,울산광역시 중구 반구동 447-12,생활방범,1,130,54°,30,2020-03,052-290-4080,129.3430458,35.55808139,2020-03-19
377992,울산광역시 중구,,울산광역시 중구 반구동 903,생활방범,4,200,360°,30,2020-07,052-290-4080,129.3460328,35.55927382,2020-03-19
377991,울산광역시 중구,,울산광역시 중구 반구동 870-1,생활방범,2,200,360°,30,2020-10,052-290-4080,129.3467263,35.55985191,2020-03-19
377990,울산광역시 중구,,울산광역시 중구 반구동 874-21,어린이보호,1,130,54°,30,2020-08,052-290-4080,129.3485069,35.56013843,2020-03-19
377989,울산광역시 중구,,울산광역시 중구 반구동 582-1,생활방범,1,130,54°,30,2020-06,052-290-4080,129.3413794,35.55670294,2020-03-19
377988,울산광역시 중구,,울산광역시 중구 반구동 880-30,생활방범,1,130,54°,30,2020-03,052-290-4080,129.3477176,35.55911076,2020-03-19
377987,울산광역시 중구,,울산광역시 중구 반구동 620-9,생활방범,5,200,360°,30,2020-12,052-290-4080,129.342922,35.55528873,2020-03-19
377986,울산광역시 중구,,울산광역시 중구 반구동 459-1,생활방범,2,200,360°,30,2020-06,052-290-4080,129.3440193,35.55693489,2020-03-19
377985,울산광역시 중구,,울산광역시 중구 반구동 452-1,생활방범,1,200,56°,30,2020-06,052-290-4080,129.3450427,35.55877113,2020-03-19
377984,울산광역시 중구,,울산광역시 중구 반구동 587-7,생활방범,2,200,360°,30,2020-06,052-290-4080,129.3441874,35.55511237,2020-03-19
377983,울산광역시 중구,,울산광역시 중구 반구동 904,생활방범,5,200,360°,30,2020-12,052-290-4080,129.3456998,35.55915135,2020-03-19
377982,울산광역시 중구,,울산광역시 중구 반구동 458-4,생활방범,1,130,54°,30,2020-06,052-290-4080,129.3450765,35.55683295,2020-03-19
377981,울산광역시 중구,,울산광역시 중구 반구동 717-1,생활방범,2,200,360°,30,2020-08,052-290-4080,129.3465233,35.55760993,2020-03-19
377980,울산광역시 중구,,울산광역시 중구 성안동 513-8,어린이보호,1,200,56°,30,2020-08,052-290-4080,129.3175547,35.57348689,2020-03-19
377979,울산광역시 중구,,울산광역시 중구 성안동 805-8,생활방범,1,200,56°,30,2020-11,052-290-4080,129.3092975,35.5751903,2020-03-19
377978,울산광역시 중구,,울산광역시 중구 복산동 40-27,생활방범,1,200,57°,30,2020-06,052-290-4080,129.3327713,35.56172865,2020-03-19
377977,울산광역시 중구,,울산광역시 중구 남외동 341-1,생활방범,1,200,57°,30,2020-06,052-290-4080,129.3445879,35.56916824,2020-03-19
377976,울산광역시 중구,,울산광역시 중구 남외동 563-2,어린이보호,1,130,54°,30,2020-06,052-290-4080,129.3512964,35.57253612,2020-03-19
377975,울산광역시 중구,,울산광역시 중구 동동 248-15,생활방범,2,200,360°,30,2020-10,052-290-4080,129.3479521,35.57309636,2020-03-19
377974,울산광역시 중구,,울산광역시 중구 동동 471-151,생활방범,2,200,360°,30,2020-06,052-290-4080,129.3486183,35.57335027,2020-03-19
377973,울산광역시 중구,,울산광역시 중구 동동 234,생활방범,4,200,360°,30,2020-06,052-290-4080,129.349127,35.57408364,2020-03-19
377972,울산광역시 중구,,울산광역시 중구 동동 666-2,기타,2,200,공원내부,30,2020-06,052-290-4080,129.3462715,35.57418771,2020-03-19
377971,울산광역시 중구,,울산광역시 중구 동동 509,어린이보호,1,130,54°,30,2020-06,052-290-4080,129.3475514,35.57551633,2020-03-19
377970,울산광역시 중구,,울산광역시 중구 동동 219-13,생활방범,1,200,57°,30,2020-06,052-290-4080,129.3486254,35.57508971,2020-03-19
377969,울산광역시 중구,,울산광역시 중구 동동 65-28,생활방범,4,200,360°,30,2020-11,052-290-4080,129.3475852,35.57687691,2020-03-19
377968,울산광역시 중구,,울산광역시 중구 남외동 549-13,생활방범,1,130,54°,30,2020-06,052-290-4080,129.3482816,35.57037975,2020-03-19
377967,울산광역시 중구,,울산광역시 중구 동동 627,생활방범,1,130,54°,30,2020-06,052-290-4080,129.3471791,35.57436683,2020-03-19
377966,울산광역시 중구,,울산광역시 중구 동동 537-1,생활방범,2,200,360°,30,2020-06,052-290-4080,129.3473065,35.57604182,2020-03-19
377965,울산광역시 중구,,울산광역시 중구 남외동 138,생활방범,3,200,360°,30,2020-07,052-290-4080,129.3477604,35.57087229,2020-03-19
377964,울산광역시 중구,,울산광역시 중구 남외동 261-2,생활방범,2,200,360°,30,2020-06,052-290-4080,129.3465701,35.57093968,2020-03-19
377963,울산광역시 중구,,울산광역시 중구 동동 813,생활방범,5,200,360°,30,2020-12,052-290-4080,129.3471774,35.5716359,2020-03-19
377962,울산광역시 중구,,울산광역시 중구 동동 470-23,기타,1,200,공원내부,30,2020-07,052-290-4080,129.3484329,35.57150468,2020-03-19
377961,울산광역시 중구,,울산광역시 중구 동동 471-137,기타,2,200,공원내부,30,2020-06,052-290-4080,129.3483984,35.5720819,2020-03-19
377960,울산광역시 중구,,울산광역시 중구 동동 471-64,생활방범,3,200,360°,30,2020-11,052-290-4080,129.3487385,35.57196993,2020-03-19
377959,울산광역시 중구,,울산광역시 중구 동동 470-7,생활방범,2,200,360°,30,2020-04,052-290-4080,129.349301,35.57196363,2020-03-19
377958,울산광역시 중구,,울산광역시 중구 동동 497-1,생활방범,4,200,360°,30,2020-12,052-290-4080,129.3480798,35.57478937,2020-03-19
377957,울산광역시 중구,,울산광역시 중구 동동 81-15,생활방범,5,200,360°,30,2020-12,052-290-4080,129.3465719,35.57895223,2020-03-19
377956,울산광역시 중구,,울산광역시 중구 남외동 257-1,생활방범,1,200,56°,30,2020-06,052-290-4080,129.3462878,35.57055528,2020-03-19
377955,울산광역시 중구,,울산광역시 중구 남외동 119,생활방범,1,130,54°,30,2020-03,052-290-4080,129.3457645,35.5715796,2020-03-19
377954,울산광역시 중구,,울산광역시 중구 동동 748-1,생활방범,2,200,360°,30,2020-06,052-290-4080,129.3462287,35.57229545,2020-03-19
377953,울산광역시 중구,,울산광역시 중구 서동 161-7,생활방범,1,130,54°,30,2020-06,052-290-4080,129.3456429,35.57683555,2020-03-19
377952,울산광역시 중구,,울산광역시 중구 서동 55-9,생활방범,4,200,360°,30,2020-12,052-290-4080,129.3441177,35.57997109,2020-03-19
377951,울산광역시 중구,,울산광역시 중구 서동 54-13,생활방범,1,130,54°,30,2020-03,052-290-4080,129.3462721,35.58015431,2020-03-19
377950,울산광역시 중구,,울산광역시 중구 남외동 8-20,생활방범,1,130,54°,30,2020-04,052-290-4080,129.3414366,35.57534126,2020-03-19
377949,울산광역시 중구,,울산광역시 중구 서동 69-9,생활방범,2,200,360°,30,2020-08,052-290-4080,129.3422124,35.57687384,2020-03-19
377948,울산광역시 중구,,울산광역시 중구 서동 66-1,기타,2,200,공원내부,30,2020-06,052-290-4080,129.3431738,35.57894512,2020-03-19
377947,울산광역시 중구,,울산광역시 중구 서동 70-23,기타,1,200,공원내부,30,2020-06,052-290-4080,129.3432157,35.57749356,2020-03-19
377946,울산광역시 중구,,울산광역시 중구 서동 63-16,어린이보호,4,200,360°,30,2020-06,052-290-4080,129.3447101,35.57779233,2020-03-19
377945,울산광역시 중구,,울산광역시 중구 서동 155-23,생활방범,2,200,360°,30,2020-10,052-290-4080,129.345141,35.57717464,2020-03-19
377944,울산광역시 중구,,울산광역시 중구 서동 337,어린이보호,1,130,54°,30,2020-08,052-290-4080,129.3437581,35.57562181,2020-03-19
377943,울산광역시 중구,,울산광역시 중구 서동 193-2,어린이보호,1,200,67°,30,2020-06,052-290-4080,129.344781,35.5760971,2020-03-19
377942,울산광역시 중구,,울산광역시 중구 서동 426-2,어린이보호,1,200,56°,30,2020-08,052-290-4080,129.3437624,35.57390028,2020-03-19
377941,울산광역시 중구,,울산광역시 중구 복산동 180-1,생활방범,3,200,360°,30,2020-11,052-290-4080,129.3321784,35.56921604,2020-03-19
377940,울산광역시 중구,,울산광역시 중구 복산동 600,생활방범,2,200,360°,30,2020-06,052-290-4080,129.3243064,35.56077652,2020-03-19
377939,울산광역시 중구,,울산광역시 중구 복산동 675-37,생활방범,4,200,360°,30,2020-06,052-290-4080,129.3249309,35.56520408,2020-03-19
377938,울산광역시 중구,,울산광역시 중구 복산동 600,기타,1,130,공원내부,30,2020-11,052-290-4080,129.3243064,35.56077652,2020-03-19
377937,울산광역시 중구,,울산광역시 중구 복산동 180-2,기타,1,200,공원내부,30,2020-07,052-290-4080,129.3337457,35.56992875,2020-03-19
377936,울산광역시 중구,,울산광역시 중구 복산동 205-1,생활방범,1,200,360°,30,2020-05,052-290-4080,129.3319378,35.56601006,2020-03-19
377935,울산광역시 중구,,울산광역시 중구 복산동 220-5,기타,2,200,공원내부,30,2020-06,052-290-4080,129.3253344,35.56626318,2020-03-19
377934,울산광역시 중구,,울산광역시 중구 복산동 237,기타,2,200,공원내부,30,2020-06,052-290-4080,129.3272272,35.56665693,2020-03-19
377933,울산광역시 중구,,울산광역시 중구 복산동 32-5,기타,1,130,공원내부,30,2020-04,052-290-4080,129.3356694,35.5622193,2020-03-19
377932,울산광역시 중구,,울산광역시 중구 복산동 354,기타,1,130,공원내부,30,2020-04,052-290-4080,129.3281499,35.56174366,2020-03-19
377931,울산광역시 중구,,울산광역시 중구 복산동 777,기타,3,200,공원내부,30,2020-06,052-290-4080,129.3301785,35.56502004,2020-03-19
377930,울산광역시 중구,,울산광역시 중구 복산동 492-6,기타,2,200,공원내부,30,2020-06,052-290-4080,129.3284663,35.558865,2020-03-19
377929,울산광역시 중구,,울산광역시 중구 복산동 600,생활방범,1,130,54°,30,2020-12,052-290-4080,129.324152778,35.561012506,2020-03-19
377928,울산광역시 중구,,울산광역시 중구 복산동 646-1,생활방범,1,200,56°,30,2020-12,052-290-4080,129.3255163,35.5632418,2020-03-19
377927,울산광역시 중구,,울산광역시 중구 북정동 174-4,어린이보호,1,200,56°,30,2020-03,052-290-4080,129.3228631,35.56221645,2020-03-19
377926,울산광역시 중구,,울산광역시 중구 복산동 352-1,생활방범,2,200,360°,30,2020-06,052-290-4080,129.327046,35.56302667,2020-03-19
377925,울산광역시 중구,,울산광역시 중구 서동 53-1,생활방범,1,200,56°,30,2020-06,052-290-4080,129.3468823,35.58101274,2020-03-19
377924,울산광역시 중구,,울산광역시 중구 복산동 704-2,생활방범,1,130,54°,30,2020-06,052-290-4080,129.322836085,35.565250340,2020-03-19
377923,울산광역시 중구,,울산광역시 중구 성안동 274-2,기타,2,200,공원내부,30,2020-06,052-290-4080,129.3209911,35.56240825,2020-03-19
377922,울산광역시 중구,,울산광역시 중구 북정동 315-4,생활방범,1,130,54°,30,2020-06,052-290-4080,129.320318,35.56037867,2020-03-19
377921,울산광역시 중구,,울산광역시 중구 동동 458-10,어린이보호,1,200,56°,30,2020-08,052-290-4080,129.3504224,35.5723927,2020-03-19
377920,울산광역시 중구,,울산광역시 중구 동동 116-9,생활방범,1,130,54°,30,2020-04,052-290-4080,129.3484816,35.57703813,2020-03-19
377919,울산광역시 중구,,울산광역시 중구 동동 151-2,생활방범,1,130,54°,30,2020-06,052-290-4080,129.3498223,35.57672567,2020-03-19
377918,울산광역시 중구,,울산광역시 중구 동동 346-13,생활방범,1,130,54°,30,2020-06,052-290-4080,129.3510014,35.57533346,2020-03-19
377917,울산광역시 중구,,울산광역시 중구 학성동 359-2,생활방범,1,130,54°,30,2020-04,052-290-4080,129.3327494,35.55641119,2020-03-19
377916,울산광역시 중구,,울산광역시 중구 성남동 57-2,생활방범,2,200,360°,30,2020-03,052-290-4080,129.320178,35.55588269,2020-03-19
377915,울산광역시 중구,,울산광역시 중구 학산동 18-6,생활방범,4,200,360°,30,2020-06,052-290-4080,129.331191,35.55221933,2020-03-19
377914,울산광역시 중구,,울산광역시 중구 학산동 4-2,생활방범,1,130,54°,30,2020-03,052-290-4080,129.331395,35.55455145,2020-03-19
377913,울산광역시 중구,,울산광역시 중구 복산동 613-14,생활방범,2,200,360°,30,2020-10,052-290-4080,129.3242835,35.56206564,2020-03-19
377912,울산광역시 중구,,울산광역시 중구 서동 583-2,기타,4,200,공원내부,30,2020-06,052-290-4080,129.3359828,35.58240501,2020-03-19
377911,울산광역시 중구,,울산광역시 중구 서동 155-16,생활방범,1,130,54°,30,2020-04,052-290-4080,129.3456974,35.57745684,2020-03-19
377910,울산광역시 중구,,울산광역시 중구 서동 201,생활방범,2,200,360°,30,2020-07,052-290-4080,129.3453695,35.57566691,2020-03-19
377909,울산광역시 중구,,울산광역시 중구 서동 201,생활방범,1,200,83°,30,2020-02,052-290-4080,129.3453695,35.57566691,2020-03-19
377908,울산광역시 중구,,울산광역시 중구 서동 41-1,기타,1,200,공원내부,30,2020-02,052-290-4080,129.3445292,35.58214764,2020-03-19
377907,울산광역시 중구,,울산광역시 중구 서동 41-1,기타,1,200,공원내부,30,2020-07,052-290-4080,129.3445292,35.58214764,2020-03-19
377906,울산광역시 중구,,울산광역시 중구 서동 41-1,생활방범,1,200,56°,30,2020-02,052-290-4080,129.3445292,35.58214764,2020-03-19
377905,울산광역시 중구,,울산광역시 중구 서동 60-8,기타,1,130,공원내부,30,2020-04,052-290-4080,129.3454841,35.57921676,2020-03-19
377904,울산광역시 중구,,울산광역시 중구 서동 69-1,기타,1,130,공원내부,30,2020-04,052-290-4080,129.3427214,35.57762525,2020-03-19
377903,울산광역시 중구,,울산광역시 중구 반구동 744-8,생활방범,1,200,360°,30,2020-05,052-290-4080,129.3386309,35.55790522,2020-03-19
377902,울산광역시 중구,,울산광역시 중구 학성동 41-15,생활방범,1,130,54°,30,2020-03,052-290-4080,129.3371478,35.55759722,2020-03-19
377901,울산광역시 중구,,울산광역시 중구 학성동 305-4,생활방범,2,200,360°,30,2020-10,052-290-4080,129.3361391,35.55729296,2020-03-19
377900,울산광역시 중구,,울산광역시 중구 학성동 327-1,생활방범,2,200,360°,30,2020-06,052-290-4080,129.3355993,35.557335,2020-03-19
377899,울산광역시 중구,,울산광역시 중구 반구동 179-3,생활방범,5,200,360°,30,2020-06,052-290-4080,129.3390811,35.55910796,2020-03-19
377898,울산광역시 중구,,울산광역시 중구 반구동 108-19,기타,1,130,공원내부,30,2020-04,052-290-4080,129.3388291,35.55920991,2020-03-19
377897,울산광역시 중구,,울산광역시 중구 반구동 63-28,생활방범,1,130,54°,30,2020-06,052-290-4080,129.3356257,35.56290477,2020-03-19
377896,울산광역시 중구,,울산광역시 중구 반구동 102-15,생활방범,1,200,360°,30,2020-05,052-290-4080,129.3386129,35.56013164,2020-03-19
377895,울산광역시 중구,,울산광역시 중구 복산동 37-25,생활방범,1,130,54°,30,2020-03,052-290-4080,129.3332861,35.56150664,2020-03-19
377894,울산광역시 중구,,울산광역시 중구 복산동 37-14,생활방범,2,200,360°,30,2020-06,052-290-4080,129.3340813,35.56156994,2020-03-19
377893,울산광역시 중구,,울산광역시 중구 반구동 98-5,생활방범,5,200,360°,30,2020-12,052-290-4080,129.3367176,35.56223471,2020-03-19
377892,울산광역시 중구,,울산광역시 중구 복산동 38-22,생활방범,2,200,360°,30,2020-06,052-290-4080,129.3342156,35.56101865,2020-03-19
377891,울산광역시 중구,,울산광역시 중구 반구동 100-1,생활방범,2,200,360°,30,2020-10,052-290-4080,129.3374167,35.56116341,2020-03-19
377890,울산광역시 중구,,울산광역시 중구 반구동 102-1,생활방범,2,200,360°,30,2020-06,052-290-4080,129.3377813,35.56053746,2020-03-19
377889,울산광역시 중구,,울산광역시 중구 반구동 108-9,생활방범,1,130,54°,30,2020-06,052-290-4080,129.3378077,35.55880666,2020-03-19
377888,울산광역시 중구,,울산광역시 중구 복산동 38-12,어린이보호,2,200,360°,30,2020-08,052-290-4080,129.3347236,35.56172505,2020-03-19
